"","x","y","cellType"
"2774",746.604,1438.164,"Immune"
"2775",748.108527131783,1482.82945736434,"Endothelial"
"2776",744.49083503055,1999.15071283096,"p53+Tumour"
"2777",745.567567567568,313.25,"Immune"
"2780",750.002380952381,1896.48095238095,"Immune"
"2782",746.165938864629,82.2663755458515,"Immune"
"2783",749.43125,280.95625,"Immune"
"2784",744.728813559322,324.118644067797,"Immune"
"2785",750.93808630394,738.806754221388,"Immune"
"2786",749.169421487603,954.570247933884,"Immune"
"2788",750.259842519685,1063.89763779528,"Keratin+ Tumour"
"2790",751.108333333333,1863.575,"Immune"
"2791",744.511627906977,582.906976744186,"Immune"
"2792",754.69512195122,669.900696864112,"Immune"
"2793",745.986547085202,759.735426008969,"Immune"
"2794",747.08,1419.45,"Keratin+ Tumour"
"2795",753.318356867779,1719.24518613607,"Keratin+ Tumour"
"2796",753.458804523425,59.6445880452343,"Immune"
"2797",748.872222222222,497.861111111111,"Keratin+ Tumour"
"2800",753.237250554324,400.474501108647,"Immune"
"2801",754.086629001883,1203.51412429379,"Endothelial"
"2802",759.159685863874,96.2801047120419,"Immune"
"2803",752.355371900826,714.165289256198,"Immune"
"2804",753.583979328165,828.883720930233,"Keratin+ Tumour"
"2805",751.686411149826,1839.80836236934,"Immune"
"2806",750.730017761989,619.023090586146,"Immune"
"2807",750.516393442623,1187.18852459016,"Immune"
"2808",764.268312101911,1615.80414012739,"Keratin+ Tumour"
"2810",751.236842105263,2016.48245614035,"Keratin+ Tumour"
"2811",751.698863636364,1951.19886363636,"Immune"
"2813",757.24778761062,1236.48451327434,"Immune"
"2814",753.945244956772,1364.10662824207,"Keratin+ Tumour"
"2815",762.253246753247,1929.76753246753,"Endothelial"
"2816",754.770186335404,189.136645962733,"Immune"
"2819",757.297619047619,927.392857142857,"Immune"
"2820",758.640086206897,1571.54310344828,"Keratin+ Tumour"
"2822",759.418181818182,419.527272727273,"Immune"
"2823",760.51634723788,1261.64599774521,"p53+Tumour"
"2824",760.621134020619,350.095360824742,"Immune"
"2825",761.657894736842,1029.93684210526,"Keratin+ Tumour"
"2826",755.7875,1046.9375,"Keratin+ Tumour"
"2827",761.205776173285,330.631768953069,"Immune"
"2828",759.960199004975,588.475124378109,"Immune"
"2829",765.405997693195,1430.41176470588,"p53+Tumour"
"2831",755.81351981352,1123.52680652681,"Immune"
"2832",759.87012987013,533.883116883117,"Keratin+ Tumour"
"2833",764.673114119923,760.05415860735,"Immune"
"2834",763.335483870968,1188.61935483871,"Endothelial"
"2835",765.088669950739,1526.83743842365,"Unidentified"
"2836",758.207547169811,2008.92452830189,"Keratin+ Tumour"
"2837",764.199626865672,136.291044776119,"Immune"
"2838",772.259407526021,637.716573258607,"Immune"
"2839",763.847545219638,1172.25581395349,"Immune"
"2840",768.437735849057,1754.56981132075,"Keratin+ Tumour"
"2841",759.071428571429,1881.16428571429,"Immune"
"2843",761.946043165468,369.269784172662,"Immune"
"2844",764.617021276596,726.085106382979,"Immune"
"2845",767.471838469713,1087.26567481403,"p53+Tumour"
"2846",764.31718061674,173.356828193833,"Immune"
"2847",763.762019230769,301.824519230769,"Immune"
"2848",762.688461538462,442.476923076923,"Immune"
"2849",770.230271668823,802.250970245796,"Keratin+ Tumour"
"2850",773.728915662651,1650.29518072289,"Keratin+ Tumour"
"2852",758.75,692.725490196078,"Immune"
"2853",763.074074074074,954.172839506173,"Immune"
"2854",764.222727272727,1137.73636363636,"Immune"
"2855",770.572390572391,1289.25420875421,"p53+Tumour"
"2856",765.296,1845.648,"Immune"
"2858",772.26272352132,1696.32737276479,"Keratin+ Tumour"
"2859",769.553977272727,703.258522727273,"Immune"
"2860",767.566037735849,734.509433962264,"Unidentified"
"2861",769.061855670103,1221.15721649485,"Immune"
"2863",767.56038647343,1871.42995169082,"Keratin+ Tumour"
"2864",767.874396135266,193.019323671498,"Immune"
"2865",769.406451612903,1956.18709677419,"Immune"
"2866",773.006051437216,523.983358547655,"Keratin+ Tumour"
"2867",769.893617021277,1049.375,"Keratin+ Tumour"
"2868",775.34446397188,1729.61335676626,"Keratin+ Tumour"
"2869",774.619736842105,2002.14078947368,"Keratin+ Tumour"
"2870",774.691513761468,882.667431192661,"Keratin+ Tumour"
"2872",774.285115303983,62.5555555555556,"Immune"
"2874",770.515358361775,604.9795221843,"Immune"
"2875",772.175342465753,278.298630136986,"Immune"
"2876",780.317251461988,404.593567251462,"Immune"
"2877",776.157458563536,681.364640883978,"Immune"
"2878",771.866141732283,1791.11220472441,"Keratin+ Tumour"
"2880",773.219444444444,254.686111111111,"Immune"
"2881",777.457386363636,448.948863636364,"Immune"
"2883",773.957528957529,962.795366795367,"Immune"
"2886",774.043165467626,718.122302158273,"Immune"
"2887",775.850877192982,932.666666666667,"Immune"
"2888",774.347368421053,977.468421052632,"Immune"
"2889",779.451443569554,361.737532808399,"Immune"
"2890",775.465573770492,1826.74426229508,"Keratin+ Tumour"
"2891",777.300578034682,1913.02312138728,"Immune"
"2892",776.978632478632,1135.23076923077,"Immune"
"2893",776.788288288288,35.8558558558559,"Immune"
"2894",779.787114845938,85.0168067226891,"Immune"
"2896",778.576177285319,564.016620498615,"Immune"
"2897",782.498305084746,741.26779661017,"Immune"
"2898",779.297213622291,1193.2600619195,"Endothelial"
"2899",782.028571428571,1331.28270676692,"p53+Tumour"
"2900",783.286944045911,174.352941176471,"Immune"
"2901",776.621468926554,316.389830508475,"Immune"
"2904",789.119672131148,987.909836065574,"Immune"
"2905",781.5,1008.1171875,"Mesenchymal"
"2907",792.33912037037,1413.51388888889,"Keratin+ Tumour"
"2908",782.102639296188,583.351906158358,"Immune"
"2909",783.527881040892,951.903345724907,"Immune"
"2910",782.721739130435,1062.25507246377,"Keratin+ Tumour"
"2911",781.421818181818,1490.36727272727,"Mesenchymal"
"2912",783.146496815287,137.426751592357,"Immune"
"2913",791.349455864571,859.806529625151,"Keratin+ Tumour"
"2914",791.783657066309,1253.0301406564,"p53+Tumour"
"2915",782.332203389831,1391.10508474576,"Keratin+ Tumour"
"2916",779.725,1450.4,"Keratin+ Tumour"
"2917",788.8756660746,379.547069271758,"Immune"
"2918",788.721590909091,468.961647727273,"Immune"
"2920",785.420485175202,1215.53369272237,"Keratin+ Tumour"
"2921",792.06694214876,1850.54545454545,"p53+Tumour"
"2923",785.357702349869,108.603133159269,"Immune"
"2924",786.768488745981,1083.52411575563,"p53+Tumour"
"2925",786.215885947047,1893.70468431772,"Immune"
"2926",785.169312169312,223.693121693122,"Immune"
"2927",789.244094488189,250.322834645669,"Immune"
"2928",790.252396166134,268.006389776358,"Immune"
"2930",785.548523206751,1163.48101265823,"Immune"
"2931",801.614985163205,1306.83308605341,"p53+Tumour"
"2933",791.949090909091,711.230909090909,"Immune"
"2934",789.90465631929,813.70066518847,"Keratin+ Tumour"
"2936",795.882978723404,1813.15805471125,"Keratin+ Tumour"
"2937",793.102564102564,1926.3682983683,"Keratin+ Tumour"
"2938",787.864928909953,1959.78672985782,"Immune"
"2939",789.263959390863,285.335025380711,"Immune"
"2940",790.181818181818,609.730519480519,"Immune"
"2941",792.68125,912.3,"Immune"
"2942",796.52582781457,1713.60794701987,"Keratin+ Tumour"
"2944",789.74,45.976,"Immune"
"2945",790.865131578947,1137.20065789474,"Immune"
"2946",798.347613219094,1348.27784577723,"p53+Tumour"
"2947",793.486486486486,1440.5453100159,"Keratin+ Tumour"
"2950",801.147971360382,769.878281622912,"Keratin+ Tumour"
"2951",797.693045563549,1769.2242206235,"Keratin+ Tumour"
"2952",795.423157894737,328.44,"Immune"
"2953",791,506.058252427184,"Immune"
"2954",794.328244274809,728.824427480916,"Immune"
"2955",794.747237569061,1041.49171270718,"Keratin+ Tumour"
"2957",798.798657718121,1387.76062639821,"Keratin+ Tumour"
"2958",796.260736196319,570.128834355828,"Immune"
"2959",789.381656804734,665.671597633136,"Immune"
"2961",792.810218978102,1671.75912408759,"Keratin+ Tumour"
"2962",794.563829787234,32.4787234042553,"Immune"
"2963",798.411247803163,200.121265377856,"Immune"
"2964",797.145714285714,1520.33714285714,"Keratin+ Tumour"
"2965",796.585409252669,1793.32028469751,"Keratin+ Tumour"
"2966",803.564467005076,1634.88223350254,"Keratin+ Tumour"
"2967",796.608040201005,932.422110552764,"Immune"
"2968",801.967793880837,66.7004830917874,"Immune"
"2969",798.332653061225,689.965306122449,"Immune"
"2970",796.58064516129,753.924731182796,"Keratin+ Tumour"
"2971",801.712082262211,961.129820051414,"Immune"
"2972",797.454301075269,2000.6935483871,"Keratin+ Tumour"
"2973",797.868945868946,89.011396011396,"Immune"
"2974",802.511848341232,830.592417061611,"Keratin+ Tumour"
"2975",810.329326923077,1101.33012820513,"Keratin+ Tumour"
"2976",798.326388888889,1167.69444444444,"Immune"
"2978",797.594262295082,1472.6393442623,"Keratin+ Tumour"
"2979",797.050925925926,1503.40740740741,"Keratin+ Tumour"
"2982",805.488304093567,113.317251461988,"Immune"
"2984",798.397727272727,1203.57386363636,"Immune"
"2985",797.457142857143,2017.14285714286,"Keratin+ Tumour"
"2986",804.200426439232,413.844349680171,"Immune"
"2987",797.923076923077,536.730769230769,"Immune"
"2988",799.908396946565,895.43893129771,"Keratin+ Tumour"
"2989",804.373737373737,1590.5101010101,"Mesenchymal"
"2990",808.118825100134,1973.52469959947,"Immune"
"2991",806.214912280702,431.296052631579,"Immune"
"2992",808.39617083947,795.711340206186,"Keratin+ Tumour"
"2993",804.891089108911,1543.01485148515,"p53+Tumour"
"2994",809.447916666667,232.584821428571,"Immune"
"2995",804.2625,312.03125,"Immune"
"2996",802.983783783784,1215.07567567568,"Immune"
"2997",804.257790368272,1738.62606232295,"Keratin+ Tumour"
"2998",812.217960710945,1899.19083255379,"p53+Tumour"
"2999",806.5875,165.5875,"Immune"
"3001",808.283618581907,1366.72860635697,"Keratin+ Tumour"
"3002",803.62389380531,1660.14601769911,"Keratin+ Tumour"
"3003",805.992779783394,42.2707581227437,"Immune"
"3004",805.016949152542,393.516949152542,"Mesenchymal"
"3005",804.021097046414,879.987341772152,"Keratin+ Tumour"
"3006",803.556,1129.044,"Keratin+ Tumour"
"3007",807.43391521197,1153.4463840399,"Immune"
"3008",803.78527607362,153.693251533742,"Immune"
"3009",816.364877161055,356.480436760692,"p53+Tumour"
"3010",809.681341719078,626.020964360587,"Immune"
"3011",803.021582733813,653.78417266187,"Immune"
"3012",812.832677165354,182.279527559055,"Immune"
"3013",807.04,448.19,"Immune"
"3015",806.708185053381,997.861209964413,"Immune"
"3017",808.089743589744,140.060897435897,"Immune"
"3018",811,562.944297082228,"Immune"
"3019",811.747851002865,1868.25214899713,"p53+Tumour"
"3020",809.545977011494,847.17816091954,"Keratin+ Tumour"
"3022",807.366013071895,1177.76470588235,"Immune"
"3025",808.704819277108,507.849397590361,"Immune"
"3026",817.698324022346,524.361731843575,"Immune"
"3028",812.076190476191,651.285714285714,"Immune"
"3029",813.121212121212,1428.59932659933,"Keratin+ Tumour"
"3031",810.781931464174,1061.65109034268,"Keratin+ Tumour"
"3032",811.343195266272,1831.26331360947,"Keratin+ Tumour"
"3033",816.924242424242,546.484848484848,"Immune"
"3034",818.249190938511,1504.64077669903,"p53+Tumour"
"3035",811.170854271357,2011.14572864322,"Keratin+ Tumour"
"3036",812.979452054794,334.979452054795,"Mesenchymal"
"3037",820.744408945687,383.843450479233,"Immune"
"3038",813.932551319648,466.58064516129,"Immune"
"3040",813.664516129032,1677.41720430108,"Keratin+ Tumour"
"3041",814.726161369193,1757.08068459658,"Keratin+ Tumour"
"3043",820.965517241379,667.829614604462,"Immune"
"3044",813.665625,607.275,"Immune"
"3045",814.483180428135,905.617737003058,"Keratin+ Tumour"
"3047",815.071428571429,1403.3112244898,"Keratin+ Tumour"
"3048",823.483582089552,151.829850746269,"Immune"
"3049",816.223140495868,698.776859504132,"Immune"
"3050",822.830508474576,870.195685670262,"Keratin+ Tumour"
"3051",823.307586206897,1254.71586206897,"p53+Tumour"
"3054",818.013597033374,1455.27564894932,"Keratin+ Tumour"
"3057",823.094650205761,1992.17901234568,"Keratin+ Tumour"
"3058",821.558139534884,207.388372093023,"Immune"
"3059",823.173913043478,481.009153318078,"Immune"
"3061",821.346278317152,1181.16828478964,"Immune"
"3063",816.441416893733,584.373297002725,"Immune"
"3064",827.863756613757,1327.37433862434,"Keratin+ Tumour"
"3065",825.71875,112.909090909091,"Immune"
"3066",823.135135135135,1523.11891891892,"p53+Tumour"
"3067",831.036243822076,1538.97858319605,"p53+Tumour"
"3068",821.103542234332,45.5395095367847,"Immune"
"3069",825.103448275862,130.473354231975,"Immune"
"3071",825.975741239892,778.018867924528,"Keratin+ Tumour"
"3072",828.362973760933,838.669096209912,"Keratin+ Tumour"
"3074",831.357059509918,1565.13185530922,"p53+Tumour"
"3075",828.769784172662,1923.57348406989,"Keratin+ Tumour"
"3076",826.20350877193,2008.64210526316,"p53+Tumour"
"3078",827.174033149171,454.099447513812,"Immune"
"3079",829.496453900709,595.553191489362,"Immune"
"3080",824.065420560748,967.700934579439,"Unidentified"
"3081",829.012,1357.182,"p53+Tumour"
"3082",822.728,1598.152,"Unidentified"
"3083",829.96017699115,1625.26769911504,"Keratin+ Tumour"
"3084",832.245346869712,685.810490693739,"Immune"
"3085",834.666358595194,1052.20979667283,"Keratin+ Tumour"
"3086",827.423799582464,1201.81002087683,"Immune"
"3087",821.760975609756,1217.95609756098,"Immune"
"3088",827.073426573427,1651.81643356643,"Keratin+ Tumour"
"3089",826.974299065421,1793.18224299065,"Keratin+ Tumour"
"3090",824.942275042445,326.04584040747,"Immune"
"3093",831.989701338826,1714.10607621009,"Keratin+ Tumour"
"3094",830.052427184466,1744.60388349515,"Keratin+ Tumour"
"3095",830.403133903134,1830.85754985755,"Keratin+ Tumour"
"3096",828.173441734417,257.552845528455,"Immune"
"3097",833.217016029593,1158.59309494451,"Immune"
"3099",829.028301886792,1772.24764150943,"Keratin+ Tumour"
"3100",825.143097643098,1382.00673400673,"Keratin+ Tumour"
"3101",834.760997067449,280.161290322581,"Immune"
"3102",831.931034482759,635.188328912467,"Immune"
"3103",824.94578313253,924.710843373494,"Immune"
"3106",833.973995271868,653.817966903073,"Immune"
"3107",829.456928838951,1860.05243445693,"Keratin+ Tumour"
"3109",828.383259911894,1429.8281938326,"Keratin+ Tumour"
"3110",834.742424242424,2017.25757575758,"p53+Tumour"
"3112",831.920634920635,568.960317460317,"Immune"
"3113",832.744615384615,613.304615384615,"Immune"
"3114",840.961460446247,710.688640973631,"Immune"
"3115",833.417647058823,932.105882352941,"Immune"
"3116",833.872235872236,950.719901719902,"Immune"
"3117",836.815878378378,1231.23986486486,"Immune"
"3118",830.376528117359,1682.88019559902,"Keratin+ Tumour"
"3119",833.410256410256,32.8205128205128,"Immune"
"3121",834.030905077263,170.470198675497,"Immune"
"3122",837.547385620915,235.032679738562,"Immune"
"3126",842.707678075856,1092.73635522664,"Keratin+ Tumour"
"3127",833.36301369863,1879.28082191781,"Keratin+ Tumour"
"3128",840.33,1017.46,"Immune"
"3129",838.591891891892,1395.63243243243,"Keratin+ Tumour"
"3130",832.318791946309,1411.28187919463,"Keratin+ Tumour"
"3131",840.087398373984,53.989837398374,"Immune"
"3132",838.078,906.174,"Keratin+ Tumour"
"3134",840.860197368421,195.631578947368,"Immune"
"3138",841.026408450704,542.283450704225,"Immune"
"3139",840.975308641975,1352.12757201646,"p53+Tumour"
"3140",847.524886877828,1510.70022624434,"Keratin+ Tumour"
"3142",847.388888888889,852.714285714286,"Keratin+ Tumour"
"3143",844.773095623987,882.452188006483,"Keratin+ Tumour"
"3144",838.502403846154,309.194711538462,"Keratin+ Tumour"
"3145",838.016216216216,518.372972972973,"Immune"
"3146",849.400562851782,1124.29455909944,"Keratin+ Tumour"
"3147",844.787234042553,1267.51489361702,"p53+Tumour"
"3148",838.785440613027,98.4521072796935,"Immune"
"3150",839.462962962963,422.078703703704,"Immune"
"3151",844.18152350081,757.145867098865,"p53+Tumour"
"3152",848.352339181287,1445.57602339181,"Keratin+ Tumour"
"3155",836.68992248062,443.953488372093,"Immune"
"3157",840.787148594378,1184.75502008032,"Immune"
"3159",842.635782747604,1292.99041533546,"Keratin+ Tumour"
"3162",844.626865671642,1640.89925373134,"Keratin+ Tumour"
"3164",851.470588235294,71.3767885532591,"Immune"
"3165",843.663636363636,994.115151515152,"Keratin+ Tumour"
"3166",851.418290854573,1421.35682158921,"Keratin+ Tumour"
"3167",848.295007564296,1809.80786686838,"Keratin+ Tumour"
"3168",853.878954607978,349.059147180193,"p53+Tumour"
"3169",848.271676300578,495.909826589595,"Endothelial"
"3171",848.592814371258,1738.51497005988,"Keratin+ Tumour"
"3172",851.645205479452,1784.80547945205,"p53+Tumour"
"3174",849.985386221294,1315.52400835073,"Keratin+ Tumour"
"3176",847.977584059776,1860.48567870486,"Keratin+ Tumour"
"3177",855.271236959761,575.070044709389,"Immune"
"3178",850.627177700348,613.707317073171,"Immune"
"3179",847.405882352941,1209.68823529412,"Immune"
"3181",847.753846153846,1908.19230769231,"Keratin+ Tumour"
"3182",847.422459893048,1980.37967914439,"Keratin+ Tumour"
"3183",850.132142857143,2006.38035714286,"p53+Tumour"
"3184",849.710743801653,522.776859504132,"Immune"
"3186",850.251282051282,438.774358974359,"Immune"
"3187",849.227272727273,935.136363636364,"Immune"
"3188",848.769968051118,1658.4089456869,"Keratin+ Tumour"
"3191",849.208754208754,256.548821548822,"Immune"
"3192",851.725925925926,295.185185185185,"Immune"
"3193",861.142969363708,778.334642576591,"p53+Tumour"
"3194",849.622302158273,464.741007194245,"Immune"
"3195",856.596119929453,1558.75661375661,"Keratin+ Tumour"
"3196",858.65306122449,1760.29513343799,"Keratin+ Tumour"
"3197",851.132075471698,384.776729559748,"Immune"
"3198",851.397379912664,405.135371179039,"Immune"
"3199",856.173333333333,422.146666666667,"Keratin+ Tumour"
"3200",863.502083333333,1340.70208333333,"p53+Tumour"
"3201",850.956923076923,123.295384615385,"Immune"
"3202",855.472684085511,808.795724465558,"Keratin+ Tumour"
"3203",857.030640668524,1698.33147632312,"Keratin+ Tumour"
"3204",853.891891891892,38.5255255255255,"Immune"
"3205",853.800947867299,450.943127962085,"Immune"
"3206",859.311659192825,635.347533632287,"Immune"
